sampleid,experiment,set,compound,concentration_mM,compound_class,samplename,group,treatment,day,mouse.number
CC72,CCME16,1,Tyramine,0.06,Other,MMF.16S.437_CC72,BpKH6,Ampicillin,14,186
CC73,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Acetate,10.82,Fatty Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Glycine,0.64,Amino Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Proline,2.16,Amino Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Propionate,0.83,Fatty Acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Succinate,1.69,Organic acids,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC73,CCME16,1,Tyramine,0.06,Other,MMF.16S.437_CC73,BpSCSK,Ampicillin,14,187
CC74,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Acetate,9.17,Fatty Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Glycine,1.06,Amino Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Proline,2.05,Amino Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Propionate,0.5,Fatty Acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC74,CCME16,1,Tyramine,0.09,Other,MMF.16S.437_CC74,BpSCSK,Ampicillin,14,188
CC75,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Acetate,7.619999999999999,Fatty Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Glycine,0.56,Amino Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Proline,1.64,Amino Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Propionate,0.35,Fatty Acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC75,CCME16,1,Tyramine,0.09,Other,MMF.16S.437_CC75,BpSCSK,Ampicillin,14,189
CC76,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Acetate,6.09,Fatty Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Glycine,1.24,Amino Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Proline,2.09,Amino Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Propionate,0.27,Fatty Acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Succinate,0.21999999999999997,Organic acids,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC76,CCME16,1,Tyramine,0.07,Other,MMF.16S.437_CC76,BpSCSK,Ampicillin,14,190
CC77,CCME16,1,5-Aminovalerate,0.22000000000000003,Fatty Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Acetate,9.879999999999999,Fatty Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Butyrate,3.3200000000000003,Fatty Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Proline,0.09,Amino Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Propionate,2.58,Fatty Acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Succinate,0.54,Organic acids,MMF.16S.437_CC77,SPF,NA,28,191
CC77,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC77,SPF,NA,28,191
CC78,CCME16,1,5-Aminovalerate,0.18,Fatty Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Acetate,12.83,Fatty Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Butyrate,12.65,Fatty Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Glycine,0.07,Amino Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Proline,0.16,Amino Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Propionate,2.55,Fatty Acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC78,SPF,NA,28,192
CC78,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC78,SPF,NA,28,192
CC79,CCME16,1,5-Aminovalerate,0.33,Fatty Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Acetate,13.59,Fatty Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Butyrate,2.2100000000000004,Fatty Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Proline,0.11,Amino Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Propionate,1.97,Fatty Acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC79,SPF,NA,28,193
CC79,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC79,SPF,NA,28,193
CC80,CCME16,1,5-Aminovalerate,0.21000000000000002,Fatty Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Acetate,15.64,Fatty Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Butyrate,3.6500000000000004,Fatty Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Proline,0.06,Amino Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Propionate,3.82,Fatty Acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC80,SPF,NA,28,194
CC80,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC80,SPF,NA,28,194
CC81,CCME16,1,5-Aminovalerate,3.24,Fatty Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Acetate,7.06,Fatty Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Butyrate,2.3000000000000003,Fatty Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Proline,0.02,Amino Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Succinate,0.33999999999999997,Organic acids,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC81,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC81,PBS,Ampicillin,28,179
CC82,CCME16,1,5-Aminovalerate,2.24,Fatty Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Acetate,8.209999999999999,Fatty Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Butyrate,1.4,Fatty Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Proline,0,Amino Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC82,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC82,PBS,Ampicillin,28,180
CC83,CCME16,1,5-Aminovalerate,4.82,Fatty Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Acetate,6.47,Fatty Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Butyrate,1.78,Fatty Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Proline,0.05,Amino Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC83,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC83,PBS,Ampicillin,28,181
CC84,CCME16,1,5-Aminovalerate,4.3,Fatty Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Acetate,4.26,Fatty Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Butyrate,2.4000000000000004,Fatty Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Proline,0.03,Amino Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC84,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC84,PBS,Ampicillin,28,182
CC85,CCME16,1,5-Aminovalerate,2.87,Fatty Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Acetate,7.83,Fatty Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Butyrate,2.0100000000000002,Fatty Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Proline,0.04,Amino Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Succinate,0.28,Organic acids,NA,NA,NA,NA,NA
CC85,CCME16,1,Tyramine,0.11,Other,NA,NA,NA,NA,NA
CC86,CCME16,1,5-Aminovalerate,2.79,Fatty Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Acetate,9.05,Fatty Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Butyrate,2.22,Fatty Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Proline,0.02,Amino Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Succinate,0.32000000000000006,Organic acids,NA,NA,NA,NA,NA
CC86,CCME16,1,Tyramine,0,Other,NA,NA,NA,NA,NA
CC87,CCME16,1,5-Aminovalerate,2.8200000000000003,Fatty Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Acetate,8.83,Fatty Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Butyrate,1.69,Fatty Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Proline,0.05,Amino Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Succinate,0.39,Organic acids,NA,NA,NA,NA,NA
CC87,CCME16,1,Tyramine,0.03,Other,NA,NA,NA,NA,NA
CC88,CCME16,1,5-Aminovalerate,5.0200000000000005,Fatty Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Acetate,6.4399999999999995,Fatty Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Butyrate,2.04,Fatty Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Proline,0.02,Amino Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Succinate,1.15,Organic acids,NA,NA,NA,NA,NA
CC88,CCME16,1,Tyramine,0.01,Other,NA,NA,NA,NA,NA
CC89,CCME16,1,5-Aminovalerate,0.009999999999999995,Fatty Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Acetate,9.06,Fatty Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Glycine,0.37,Amino Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Proline,1.7,Amino Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Propionate,0.53,Fatty Acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC90,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Acetate,10.209999999999999,Fatty Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Glycine,1.05,Amino Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Proline,2.25,Amino Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Propionate,0.49,Fatty Acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Succinate,0.20999999999999996,Organic acids,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC91,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Acetate,8.47,Fatty Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Glycine,1.02,Amino Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Proline,2.6,Amino Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Propionate,0.44,Fatty Acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Succinate,0.16000000000000003,Organic acids,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC92,CCME16,1,5-Aminovalerate,0.009999999999999995,Fatty Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Acetate,8.67,Fatty Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Glycine,0.62,Amino Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Proline,1.16,Amino Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Propionate,0.4,Fatty Acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Succinate,0.25,Organic acids,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Tyramine,0.02,Other,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC93,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Acetate,1.6900000000000002,Fatty Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Proline,0.46,Amino Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC93,SPF,NA,34,191
CC94,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Acetate,2.4099999999999997,Fatty Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Proline,0.51,Amino Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Tyramine,0.3,Other,MMF.16S.437_CC94,SPF,NA,34,192
CC95,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Acetate,1.66,Fatty Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Proline,0.6,Amino Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC95,SPF,NA,34,193
CC96,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Acetate,1.59,Fatty Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Glycine,0.25,Amino Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Proline,1.5,Amino Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Succinate,0,Organic acids,MMF.16S.437_CC96,SPF,NA,34,194
CC96,CCME16,1,Tyramine,0,Other,MMF.16S.437_CC96,SPF,NA,34,194
CC97,CCME16,1,5-Aminovalerate,5.83,Fatty Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Acetate,5.63,Fatty Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Butyrate,2.3200000000000003,Fatty Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Proline,0.09,Amino Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Succinate,0.28,Organic acids,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC97,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC97,PBS,Ampicillin,34,179
CC98,CCME16,1,5-Aminovalerate,3.1900000000000004,Fatty Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Acetate,6.77,Fatty Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Butyrate,2.12,Fatty Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Proline,0.07,Amino Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Succinate,0.33000000000000007,Organic acids,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC98,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC98,PBS,Ampicillin,34,180
CC99,CCME16,1,5-Aminovalerate,8.36,Fatty Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Acetate,7.54,Fatty Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Butyrate,1.49,Fatty Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Proline,0.12,Amino Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Succinate,0.6699999999999999,Organic acids,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC99,CCME16,1,Tyramine,0.18,Other,MMF.16S.437_CC99,PBS,Ampicillin,34,181
CC100,CCME16,1,5-Aminovalerate,5.55,Fatty Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Acetate,5.46,Fatty Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Butyrate,2.5300000000000002,Fatty Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Glycine,0,Amino Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Proline,0.08,Amino Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Propionate,0,Fatty Acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Succinate,0.32000000000000006,Organic acids,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC100,CCME16,1,Tyramine,0.01,Other,MMF.16S.437_CC100,PBS,Ampicillin,34,182
CC101,CCME16,1,5-Aminovalerate,8.219999999999999,Fatty Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Acetate,7.01,Fatty Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Butyrate,1.84,Fatty Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Succinate,0.26,Organic acids,NA,NA,NA,NA,NA
CC101,CCME16,1,Tyramine,0.06,Other,NA,NA,NA,NA,NA
CC102,CCME16,1,5-Aminovalerate,6.66,Fatty Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Acetate,9.37,Fatty Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Butyrate,1.7,Fatty Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Proline,0.06,Amino Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Succinate,0.30000000000000004,Organic acids,NA,NA,NA,NA,NA
CC102,CCME16,1,Tyramine,0.01,Other,NA,NA,NA,NA,NA
CC103,CCME16,1,5-Aminovalerate,4.65,Fatty Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Acetate,6.88,Fatty Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Butyrate,2.5700000000000003,Fatty Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Proline,0.05,Amino Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Succinate,0.5,Organic acids,NA,NA,NA,NA,NA
CC103,CCME16,1,Tyramine,0.03,Other,NA,NA,NA,NA,NA
CC104,CCME16,1,5-Aminovalerate,6.3,Fatty Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Acetate,6.68,Fatty Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Butyrate,1.88,Fatty Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Glycine,0,Amino Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Proline,0.08,Amino Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Propionate,0,Fatty Acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Succinate,0.69,Organic acids,NA,NA,NA,NA,NA
CC104,CCME16,1,Tyramine,0.01,Other,NA,NA,NA,NA,NA
CC105,CCME16,1,5-Aminovalerate,0.009999999999999995,Fatty Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Acetate,12.16,Fatty Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Butyrate,0,Fatty Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Glycine,0.3,Amino Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Proline,2.36,Amino Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Propionate,0.55,Fatty Acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Succinate,0.21999999999999997,Organic acids,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC105,CCME16,1,Tyramine,0.02,Other,MMF.16S.437_CC105,BpSCSK,Ampicillin,34,187
CC106,CCME16,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.437_CC106,BpSCSK,Ampicillin,34,188
