sampleid,experiment,set,compound,concentration_ugmL,compound_class,internal_standadard_used_for_normalization,CAS_number,formal_name,abbreviation,molecular_formula,neutral_mass,concentration_mM,concentration_µM,samplename,group,treatment,day,mouse.number
CC88,CCME16,1,Ursodeoxycholic Acid,3.29,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.008386595009287708,8.386595009287708,NA,NA,NA,NA,NA
CC89,CCME16,1,3-Oxolithocholic Acid,0.03,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,8.015344575655634e-5,0.08015344575655635,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Allocholic Acid,3.28,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.008033552819140232,8.033552819140233,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Alpha-Muricholic Acid,9.17,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.022459658338876812,22.459658338876814,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Beta-Muricholic Acid,91.76,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.2247435386232646,224.7435386232646,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Chenodeoxycholic Acid,0.98,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0024981346836176147,2.498134683617615,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Cholic Acid,99.66,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.24409264449863283,244.09264449863284,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Glycochenodeoxycholic Acid,0.01,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,2.225614553382589e-5,0.02225614553382589,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Glycocholic Acid,0.58,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.0012464835195536727,1.2464835195536728,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Lithocholic Acid,0.01,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,2.6574704017590326e-5,0.026574704017590326,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Taurochenodeoxycholic Acid,6.24,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.012497576591718592,12.497576591718593,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Taurocholic Acid,211.72,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.4108740738498214,410.8740738498214,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Ursocholic Acid,0.04,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,9.797015633097846e-5,0.09797015633097846,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC89,CCME16,1,Ursodeoxycholic Acid,0.83,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0021157671300026737,2.115767130002674,MMF.16S.437_CC89,BpSCSK,Ampicillin,28,187
CC90,CCME16,1,3-Oxolithocholic Acid,0.04,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,1.068712610087418e-4,0.10687126100874181,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Allocholic Acid,8.17,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.02001040443060235,20.01040443060235,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Alpha-Muricholic Acid,26.88,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.06583594505441752,65.83594505441752,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Beta-Muricholic Acid,378.52,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.9270915893600491,927.091589360049,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Chenodeoxycholic Acid,1.21,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0030844315991605245,3.0844315991605247,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Cholic Acid,170.37,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.41727938835272,417.27938835272,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Glycochenodeoxycholic Acid,0.04,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,8.902458213530356e-5,0.08902458213530356,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Glycocholic Acid,0.46,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,9.88590377577051e-4,0.9885903775770509,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Taurochenodeoxycholic Acid,2.29,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.004586450383819804,4.586450383819804,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Taurocholic Acid,62.03,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.12037841867043464,120.37841867043464,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Ursocholic Acid,0.05,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,1.2246269541372307e-4,0.12246269541372308,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC90,CCME16,1,Ursodeoxycholic Acid,1.35,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.00344130798253447,3.44130798253447,MMF.16S.437_CC90,BpSCSK,Ampicillin,28,188
CC91,CCME16,1,3-Oxolithocholic Acid,0.02,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,5.34356305043709e-5,0.053435630504370904,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Allocholic Acid,5.72,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.014009732355329919,14.009732355329918,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Alloisolithocholic Acid,0.03,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,7.97240908663298e-5,0.0797240908663298,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Alpha-Muricholic Acid,28.82,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.07058749763646997,70.58749763646998,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Beta-Muricholic Acid,465.11,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.139172485277535,1139.1724852775349,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Chenodeoxycholic Acid,1.03,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.002625590534822595,2.6255905348225954,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Cholic Acid,199.65,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.48899354278699625,488.9935427869963,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Glycochenodeoxycholic Acid,0.02,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,4.451229106765178e-5,0.04451229106765178,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Glycocholic Acid,0.86,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.0018482341841657907,1.8482341841657908,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Taurochenodeoxycholic Acid,4.55,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.009112816264794807,9.112816264794807,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Taurocholic Acid,240.02,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.4657944228482625,465.7944228482625,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Ursocholic Acid,0.04,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,9.797015633097846e-5,0.09797015633097846,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC91,CCME16,1,Ursodeoxycholic Acid,1.26,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.003211887450365505,3.211887450365505,MMF.16S.437_CC91,BpSCSK,Ampicillin,28,189
CC92,CCME16,1,3-Oxolithocholic Acid,0.04,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,1.068712610087418e-4,0.10687126100874181,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Allocholic Acid,10.42,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.025521225724219887,25.52122572421989,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Alpha-Muricholic Acid,30.69,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.07516760244494322,75.16760244494323,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Beta-Muricholic Acid,426.5,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.0446067918790578,1044.6067918790577,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Chenodeoxycholic Acid,1.95,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.004970778196994234,4.9707781969942335,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Cholic Acid,264.73,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.6483909871374982,648.3909871374982,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Glycochenodeoxycholic Acid,0.02,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,4.451229106765178e-5,0.04451229106765178,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Glycocholic Acid,0.5,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.001074554758235925,1.074554758235925,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Taurochenodeoxycholic Acid,6.2,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.012417463921258858,12.417463921258857,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Taurocholic Acid,230.09,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.4465237844894455,446.5237844894455,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Ursocholic Acid,0.13,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,3.1840300807568e-4,0.31840300807568,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC92,CCME16,1,Ursodeoxycholic Acid,1.96,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0049962693672352294,4.99626936723523,MMF.16S.437_CC92,BpSCSK,Ampicillin,28,190
CC93,CCME16,1,3-Oxolithocholic Acid,0.01,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,2.671781525218545e-5,0.026717815252185452,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Allocholic Acid,0,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Alloisolithocholic Acid,0.03,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,7.97240908663298e-5,0.0797240908663298,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Alpha-Muricholic Acid,0,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Beta-Muricholic Acid,0,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Chenodeoxycholic Acid,0,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Cholic Acid,0,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Glycochenodeoxycholic Acid,0.04,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,8.902458213530356e-5,0.08902458213530356,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Glycocholic Acid,0.09,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,1.9341985648246648e-4,0.19341985648246648,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Taurochenodeoxycholic Acid,4.23,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.008471914901116932,8.471914901116932,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Taurocholic Acid,41.6,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.08073097237933388,80.73097237933388,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Ursocholic Acid,0,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC93,SPF,NA,34,191
CC93,CCME16,1,Ursodeoxycholic Acid,0.03,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,7.64735107229882e-5,0.0764735107229882,MMF.16S.437_CC93,SPF,NA,34,191
CC94,CCME16,1,3-Oxolithocholic Acid,0.04,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,1.068712610087418e-4,0.10687126100874181,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Allocholic Acid,0,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Alpha-Muricholic Acid,0,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Beta-Muricholic Acid,0,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Chenodeoxycholic Acid,0.02,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,5.098234048199214e-5,0.05098234048199214,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Cholic Acid,1.33,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.0032575076980050337,3.2575076980050337,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Glycochenodeoxycholic Acid,0,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Glycocholic Acid,0.06,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,1.2894657098831098e-4,0.12894657098831097,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Isodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Lithocholic Acid,0,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Taurochenodeoxycholic Acid,3.17,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.006348929133933964,6.348929133933964,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Taurocholic Acid,37.47,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.07271609459263559,72.71609459263559,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Ursocholic Acid,0,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC94,CCME16,1,Ursodeoxycholic Acid,0,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0,0,MMF.16S.437_CC94,SPF,NA,34,192
CC95,CCME16,1,3-Oxolithocholic Acid,0.03,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,8.015344575655634e-5,0.08015344575655635,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Allocholic Acid,0,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0,0,MMF.16S.437_CC95,SPF,NA,34,193
CC95,CCME16,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.437_CC95,SPF,NA,34,193
